,Game,School,Year,opp_name,same_conf,outcome,pts,opp_pts,home game,height diversity,ethnic diversity,class diversity,school diversity,degree diversity,experience with opponent,experience in arena,opp_conference_size,opp_conf_wl,opp_games_played,opponent win:loss,win,Past Win Percentage,Opponent Past Win Percentage,Past Win Percentage Diff,Position Diversity,streak,win ratio,Current Win Percentage Diff
478,20,columbia,2012,Cornell,1,-5,60,65,0,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,1,8,0.6,28,0.35700000000000004,False,0.536,0.35700000000000004,0.179,0.5703125,1,0.631578947368421,0.274578947368421
479,21,columbia,2012,Dartmouth,1,2,64,62,0,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,1,8,0.6,28,0.179,True,0.536,0.179,0.35700000000000004,0.5703125,-1,0.6,0.421
480,22,columbia,2012,Harvard,1,-5,52,57,0,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,1,8,0.6,30,0.767,False,0.536,0.767,-0.23099999999999998,0.5703125,1,0.6190476190476191,-0.14795238095238095
481,23,columbia,2012,Brown,1,26,86,60,1,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,14,8,0.6,28,0.39299999999999996,True,0.536,0.39299999999999996,0.14300000000000007,0.5703125,-1,0.5909090909090909,0.19790909090909098
482,24,columbia,2012,Yale,1,-1,58,59,1,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,14,8,0.6,28,0.536,False,0.536,0.536,0.0,0.5703125,1,0.6086956521739131,0.07269565217391305
483,25,columbia,2012,Princeton,1,-11,66,77,0,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,1,8,0.6,32,0.7809999999999999,False,0.536,0.7809999999999999,-0.24499999999999988,0.5703125,-1,0.5833333333333334,-0.19766666666666655
484,26,columbia,2012,Pennsylvania,1,-2,59,61,0,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,1,8,0.6,28,0.46399999999999997,False,0.536,0.46399999999999997,0.07200000000000006,0.5703125,-2,0.56,0.09600000000000009
485,27,columbia,2012,Yale,1,-8,67,75,0,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,1,8,0.6,28,0.536,False,0.536,0.536,0.0,0.5703125,-3,0.5384615384615384,0.002461538461538404
486,28,columbia,2012,Brown,1,-16,78,94,0,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,1,8,0.6,28,0.39299999999999996,False,0.536,0.39299999999999996,0.14300000000000007,0.5703125,-4,0.5185185185185185,0.12551851851851853
487,29,columbia,2012,Harvard,1,-7,70,77,1,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,14,8,0.6,30,0.767,False,0.536,0.767,-0.23099999999999998,0.5703125,-5,0.5,-0.267
488,30,columbia,2012,Dartmouth,1,6,61,55,1,0.110726644,0.76816609,0.0,0.498269896,0.615916955,2,14,8,0.6,28,0.179,True,0.536,0.179,0.35700000000000004,0.5703125,-6,0.4827586206896552,0.3037586206896552
489,1,columbia,2013,Furman,0,21,68,47,0,0.124444444,0.737777778,0.0,0.48,0.684444444,1,1,12,0.642,31,0.484,True,0.5,0.484,0.016000000000000014,0.5703125,0,0.0,-0.484
490,2,columbia,2013,Haverford,0,34,74,40,1,0.124444444,0.737777778,0.0,0.48,0.684444444,1,14,0,0.0,0,0.0,True,0.5,0.0,0.5,0.5703125,1,1.0,1.0
491,3,columbia,2013,Marist,0,-5,62,67,1,0.124444444,0.737777778,0.0,0.48,0.684444444,1,14,10,0.597,32,0.43799999999999994,False,0.5,0.43799999999999994,0.062000000000000055,0.5703125,2,1.0,0.562
492,4,columbia,2013,Villanova,0,18,75,57,0,0.124444444,0.737777778,0.0,0.48,0.684444444,1,1,15,0.618,32,0.406,True,0.5,0.406,0.09399999999999997,0.5703125,-1,0.6666666666666666,0.2606666666666666
493,5,columbia,2013,Wayland Baptist,0,12,75,63,1,0.124444444,0.737777778,0.0,0.48,0.684444444,1,14,0,0.0,0,0.0,True,0.5,0.0,0.5,0.5703125,1,0.75,0.75
494,6,columbia,2013,San Francisco,0,-20,59,79,0,0.124444444,0.737777778,0.0,0.48,0.684444444,1,1,9,0.583,34,0.588,False,0.5,0.588,-0.08799999999999997,0.5703125,2,0.8,0.21200000000000008
495,7,columbia,2013,Long Island University,0,-9,61,70,0,0.124444444,0.737777778,0.0,0.48,0.684444444,1,1,12,0.642,34,0.735,False,0.5,0.735,-0.235,0.5703125,-1,0.6666666666666666,-0.06833333333333336
496,8,columbia,2013,Bucknell,0,-8,57,65,1,0.124444444,0.737777778,0.0,0.48,0.684444444,1,14,8,0.6,35,0.7140000000000001,False,0.5,0.7140000000000001,-0.21400000000000008,0.5703125,-2,0.5714285714285714,-0.14257142857142868
497,9,columbia,2013,American,0,12,54,42,0,0.124444444,0.737777778,0.0,0.48,0.684444444,1,1,8,0.6,32,0.625,True,0.5,0.625,-0.125,0.5703125,-3,0.5,-0.125
498,10,columbia,2013,Elon,0,-1,69,70,1,0.124444444,0.737777778,0.0,0.48,0.684444444,1,14,12,0.642,31,0.484,False,0.5,0.484,0.016000000000000014,0.5703125,1,0.5555555555555556,0.0715555555555556
499,11,columbia,2013,Manhattan,0,11,69,58,1,0.124444444,0.737777778,0.0,0.48,0.684444444,1,14,10,0.597,34,0.618,True,0.5,0.618,-0.118,0.5703125,-1,0.5,-0.118
500,12,columbia,2013,Colgate,0,7,66,59,1,0.124444444,0.737777778,0.0,0.48,0.684444444,1,14,8,0.6,30,0.267,True,0.5,0.267,0.23299999999999998,0.5703125,1,0.5454545454545454,0.2784545454545454
501,13,columbia,2013,Army,0,12,64,52,0,0.124444444,0.737777778,0.0,0.48,0.684444444,1,1,8,0.6,30,0.4,True,0.5,0.4,0.09999999999999998,0.5703125,2,0.5833333333333334,0.18333333333333335
502,14,columbia,2013,Holy Cross,0,-9,69,78,0,0.124444444,0.737777778,0.0,0.48,0.684444444,1,1,8,0.6,29,0.517,False,0.5,0.517,-0.017000000000000015,0.5703125,3,0.6153846153846154,0.0983846153846154
503,15,columbia,2013,Cornell,1,9,67,58,0,0.124444444,0.737777778,0.0,0.48,0.684444444,2,1,8,0.6,28,0.429,True,0.5,0.429,0.07100000000000001,0.5703125,-1,0.5714285714285714,0.1424285714285714
504,16,columbia,2013,Cornell,1,-3,63,66,1,0.124444444,0.737777778,0.0,0.48,0.684444444,2,14,8,0.6,28,0.429,False,0.5,0.429,0.07100000000000001,0.5703125,1,0.6,0.17099999999999999
505,17,columbia,2013,Pennsylvania,1,-4,58,62,0,0.124444444,0.737777778,0.0,0.48,0.684444444,2,1,8,0.6,33,0.606,False,0.5,0.606,-0.10599999999999998,0.5703125,-1,0.5625,-0.04349999999999998
506,18,columbia,2013,Princeton,1,-6,66,72,0,0.124444444,0.737777778,0.0,0.48,0.684444444,2,1,8,0.6,32,0.625,False,0.5,0.625,-0.125,0.5703125,-2,0.5294117647058824,-0.09558823529411764
507,19,columbia,2013,Dartmouth,1,-3,57,60,1,0.124444444,0.737777778,0.0,0.48,0.684444444,2,14,8,0.6,30,0.16699999999999998,False,0.5,0.16699999999999998,0.333,0.5703125,-3,0.5,0.333
508,20,columbia,2013,Harvard,1,15,78,63,1,0.124444444,0.737777778,0.0,0.48,0.684444444,2,14,8,0.6,31,0.8390000000000001,True,0.5,0.8390000000000001,-0.3390000000000001,0.5703125,-4,0.47368421052631576,-0.3653157894736843
509,21,columbia,2013,Brown,1,-3,55,58,0,0.124444444,0.737777778,0.0,0.48,0.684444444,2,1,8,0.6,31,0.258,False,0.5,0.258,0.242,0.5703125,1,0.5,0.242
510,22,columbia,2013,Yale,1,-19,56,75,0,0.124444444,0.737777778,0.0,0.48,0.684444444,2,1,8,0.6,29,0.655,False,0.5,0.655,-0.15500000000000003,0.5703125,-1,0.47619047619047616,-0.17880952380952386
511,23,columbia,2013,Princeton,1,-25,40,65,1,0.124444444,0.737777778,0.0,0.48,0.684444444,2,14,8,0.6,32,0.625,False,0.5,0.625,-0.125,0.5703125,-2,0.45454545454545453,-0.17045454545454547
512,24,columbia,2013,Pennsylvania,1,17,58,41,1,0.124444444,0.737777778,0.0,0.48,0.684444444,2,14,8,0.6,33,0.606,True,0.5,0.606,-0.10599999999999998,0.5703125,-3,0.43478260869565216,-0.17121739130434782
513,25,columbia,2013,Yale,1,13,59,46,1,0.124444444,0.737777778,0.0,0.48,0.684444444,2,14,8,0.6,29,0.655,True,0.5,0.655,-0.15500000000000003,0.5703125,1,0.4583333333333333,-0.1966666666666667
514,26,columbia,2013,Brown,1,-3,58,61,1,0.124444444,0.737777778,0.0,0.48,0.684444444,2,14,8,0.6,31,0.258,False,0.5,0.258,0.242,0.5703125,2,0.48,0.22199999999999998
515,27,columbia,2013,Harvard,1,-5,51,56,0,0.124444444,0.737777778,0.0,0.48,0.684444444,2,1,8,0.6,31,0.8390000000000001,False,0.5,0.8390000000000001,-0.3390000000000001,0.5703125,-1,0.46153846153846156,-0.3774615384615385
516,28,columbia,2013,Dartmouth,1,-6,58,64,0,0.124444444,0.737777778,0.0,0.48,0.684444444,2,1,8,0.6,30,0.16699999999999998,False,0.5,0.16699999999999998,0.333,0.5703125,-2,0.4444444444444444,0.27744444444444444
517,1,columbia,2014,Maryland-Eastern Shore,0,19,73,54,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,13,0.618,28,0.071,True,0.429,0.071,0.358,0.5511111111111111,0,0.0,-0.071
518,2,columbia,2014,Manhattan,0,-1,70,71,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,11,0.64,32,0.43799999999999994,False,0.429,0.43799999999999994,-0.008999999999999952,0.5511111111111111,1,1.0,0.562
519,3,columbia,2014,Michigan State,0,-9,53,62,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,1,12,0.642,36,0.75,False,0.429,0.75,-0.321,0.5511111111111111,-1,0.5,-0.25
520,4,columbia,2014,North Texas,0,4,70,66,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,0,16,0.626,32,0.375,True,0.429,0.375,0.05399999999999999,0.5511111111111111,-2,0.3333333333333333,-0.041666666666666685
521,5,columbia,2014,Portland,0,-17,52,69,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,1,10,0.597,32,0.344,False,0.429,0.344,0.08500000000000002,0.5511111111111111,1,0.5,0.15600000000000003
522,6,columbia,2014,Idaho,0,5,65,60,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,0,9,0.583,30,0.4,True,0.429,0.4,0.02899999999999997,0.5511111111111111,-1,0.4,0.0
523,7,columbia,2014,American,0,14,61,47,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,10,0.597,30,0.33299999999999996,True,0.429,0.33299999999999996,0.09600000000000003,0.5511111111111111,1,0.5,0.16700000000000004
524,8,columbia,2014,Elon,0,-3,65,68,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,1,11,0.64,33,0.636,False,0.429,0.636,-0.20700000000000002,0.5511111111111111,2,0.5714285714285714,-0.06457142857142861
525,9,columbia,2014,Army,0,17,81,64,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,10,0.597,31,0.516,True,0.429,0.516,-0.08700000000000002,0.5511111111111111,-1,0.5,-0.016000000000000014
526,10,columbia,2014,Bucknell,0,-5,52,57,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,1,10,0.597,34,0.8240000000000001,False,0.429,0.8240000000000001,-0.3950000000000001,0.5511111111111111,1,0.5555555555555556,-0.2684444444444445
527,11,columbia,2014,Massachusetts-Lowell,0,39,78,39,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,9,0.583,0,0.0,True,0.429,0.0,0.429,0.5511111111111111,-1,0.5,0.5
528,12,columbia,2014,Fairleigh Dickinson,0,23,82,59,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,10,0.597,31,0.226,True,0.429,0.226,0.20299999999999999,0.5511111111111111,1,0.5454545454545454,0.31945454545454544
529,13,columbia,2014,St. John's (NY),0,-6,59,65,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,0,10,0.597,33,0.515,False,0.429,0.515,-0.08600000000000002,0.5511111111111111,2,0.5833333333333334,0.06833333333333336
530,14,columbia,2014,Colgate,0,6,76,70,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,1,10,0.597,32,0.344,True,0.429,0.344,0.08500000000000002,0.5511111111111111,-1,0.5384615384615384,0.19446153846153846
531,15,columbia,2014,St. Francis (NY),0,20,81,61,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,10,0.597,30,0.4,True,0.429,0.4,0.02899999999999997,0.5511111111111111,1,0.5714285714285714,0.17142857142857137
532,16,columbia,2014,Stony Brook,0,5,68,63,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,9,0.583,33,0.758,True,0.429,0.758,-0.329,0.5511111111111111,2,0.6,-0.15800000000000003
533,17,columbia,2014,Central Pennsylvania College,0,26,104,78,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,0,0.0,0,0.0,True,0.429,0.0,0.429,0.5511111111111111,3,0.625,0.625
534,18,columbia,2014,Cornell,1,10,71,61,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,18,8,0.6,31,0.419,True,0.429,0.419,0.010000000000000009,0.5511111111111111,4,0.6470588235294118,0.2280588235294118
535,19,columbia,2014,Cornell,1,16,74,58,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,1,8,0.6,31,0.419,True,0.429,0.419,0.010000000000000009,0.5511111111111111,5,0.6666666666666666,0.24766666666666665
536,20,columbia,2014,Yale,1,-10,59,69,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,3,1,8,0.6,31,0.452,False,0.429,0.452,-0.02300000000000002,0.5511111111111111,6,0.6842105263157895,0.23221052631578948
537,21,columbia,2014,Brown,1,-8,56,64,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,1,8,0.6,28,0.46399999999999997,False,0.429,0.46399999999999997,-0.034999999999999976,0.5511111111111111,-1,0.65,0.18600000000000005
538,22,columbia,2014,Princeton,1,1,53,52,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,1,8,0.6,28,0.607,True,0.429,0.607,-0.178,0.5511111111111111,-2,0.6190476190476191,0.012047619047619085
539,23,columbia,2014,Pennsylvania,1,-8,60,68,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,1,8,0.6,31,0.29,False,0.429,0.29,0.139,0.5511111111111111,1,0.6363636363636364,0.3463636363636364
540,24,columbia,2014,Harvard,1,-4,84,88,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,18,8,0.6,30,0.667,False,0.429,0.667,-0.23800000000000004,0.5511111111111111,-1,0.6086956521739131,-0.058304347826086955
541,25,columbia,2014,Dartmouth,1,10,69,59,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,18,8,0.6,28,0.321,True,0.429,0.321,0.10799999999999998,0.5511111111111111,-2,0.5833333333333334,0.26233333333333336
542,26,columbia,2014,Brown,1,2,70,68,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,18,8,0.6,28,0.46399999999999997,True,0.429,0.46399999999999997,-0.034999999999999976,0.5511111111111111,1,0.6,0.136
543,27,columbia,2014,Yale,1,16,62,46,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,3,18,8,0.6,31,0.452,True,0.429,0.452,-0.02300000000000002,0.5511111111111111,2,0.6153846153846154,0.1633846153846154
544,28,columbia,2014,Dartmouth,1,12,84,72,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,1,8,0.6,28,0.321,True,0.429,0.321,0.10799999999999998,0.5511111111111111,3,0.6296296296296297,0.30862962962962964
545,29,columbia,2014,Harvard,1,-33,47,80,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,1,8,0.6,30,0.667,False,0.429,0.667,-0.23800000000000004,0.5511111111111111,4,0.6428571428571429,-0.024142857142857133
546,30,columbia,2014,Pennsylvania,1,19,74,55,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,18,8,0.6,31,0.29,True,0.429,0.29,0.139,0.5511111111111111,-1,0.6206896551724138,0.33068965517241383
547,31,columbia,2014,Princeton,1,-10,64,74,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,2,18,8,0.6,28,0.607,False,0.429,0.607,-0.178,0.5511111111111111,1,0.6333333333333333,0.02633333333333332
548,32,columbia,2014,Valparaiso,0,2,58,56,0,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,1,9,0.583,34,0.765,True,0.429,0.765,-0.336,0.5511111111111111,-1,0.6129032258064516,-0.1520967741935484
549,33,columbia,2014,Eastern Michigan,0,13,69,56,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,1,18,12,0.642,34,0.47100000000000003,True,0.429,0.47100000000000003,-0.04200000000000004,0.5511111111111111,1,0.625,0.15399999999999997
550,34,columbia,2014,Yale,1,-3,69,72,1,0.132653061,0.673469388,0.0,0.408163265,0.7448979590000001,3,18,8,0.6,31,0.452,False,0.429,0.452,-0.02300000000000002,0.5511111111111111,2,0.6363636363636364,0.18436363636363634
551,1,columbia,2015,Stony Brook,0,-1,56,57,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,9,0.583,34,0.6759999999999999,False,0.618,0.6759999999999999,-0.05799999999999994,0.544378698224852,0,0.0,-0.6759999999999999
552,2,columbia,2015,Wagner,0,14,70,56,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,31,0.613,True,0.618,0.613,0.0050000000000000044,0.544378698224852,-1,0.0,-0.613
553,3,columbia,2015,Lehigh,0,10,54,44,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,32,0.43799999999999994,True,0.618,0.43799999999999994,0.18000000000000005,0.544378698224852,1,0.5,0.062000000000000055
554,4,columbia,2015,Fairleigh Dickinson,0,10,57,47,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,31,0.32299999999999995,True,0.618,0.32299999999999995,0.29500000000000004,0.544378698224852,2,0.6666666666666666,0.3436666666666667
555,5,columbia,2015,American,0,9,52,43,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,33,0.606,True,0.618,0.606,0.01200000000000001,0.544378698224852,3,0.75,0.14400000000000002
556,6,columbia,2015,Loyola (MD),0,-2,62,64,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,30,0.36700000000000005,False,0.618,0.36700000000000005,0.25099999999999995,0.544378698224852,4,0.8,0.433
557,7,columbia,2015,Bucknell,0,23,62,39,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,30,0.5329999999999999,True,0.618,0.5329999999999999,0.08500000000000008,0.544378698224852,-1,0.6666666666666666,0.1336666666666667
558,8,columbia,2015,Kentucky,0,-10,46,56,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,14,0.631,40,0.725,False,0.618,0.725,-0.10699999999999998,0.544378698224852,1,0.7142857142857143,-0.010714285714285676
559,9,columbia,2015,Hofstra,0,5,82,77,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,33,0.303,True,0.618,0.303,0.315,0.544378698224852,-1,0.625,0.322
560,10,columbia,2015,Connecticut,0,-15,65,80,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,11,0.64,40,0.8,False,0.618,0.8,-0.18200000000000005,0.544378698224852,1,0.6666666666666666,-0.13333333333333341
561,11,columbia,2015,Colgate,0,5,69,64,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,31,0.419,True,0.618,0.419,0.199,0.544378698224852,-1,0.6,0.181
562,12,columbia,2015,St. Francis (NY),0,-8,64,72,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,10,0.597,32,0.563,False,0.618,0.563,0.05500000000000005,0.544378698224852,1,0.6363636363636364,0.07336363636363641
563,13,columbia,2015,Stony Brook,0,-9,61,70,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,9,0.583,34,0.6759999999999999,False,0.618,0.6759999999999999,-0.05799999999999994,0.544378698224852,-1,0.5833333333333334,-0.09266666666666656
564,14,columbia,2015,Central Pennsylvania College,0,49,112,63,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,1,0,0,0.0,0,0.0,True,0.618,0.0,0.618,0.544378698224852,-2,0.5384615384615384,0.5384615384615384
565,15,columbia,2015,Cornell,1,3,48,45,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,28,0.071,True,0.618,0.071,0.547,0.544378698224852,1,0.5714285714285714,0.5004285714285714
566,16,columbia,2015,Cornell,1,-10,47,57,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,28,0.071,False,0.618,0.071,0.547,0.544378698224852,2,0.6,0.529
567,17,columbia,2015,Yale,1,-4,59,63,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,33,0.5760000000000001,False,0.618,0.5760000000000001,0.041999999999999926,0.544378698224852,-1,0.5625,-0.013500000000000068
568,18,columbia,2015,Brown,1,21,86,65,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,29,0.517,True,0.618,0.517,0.10099999999999998,0.544378698224852,-2,0.5294117647058824,0.012411764705882344
569,19,columbia,2015,Princeton,1,-12,62,74,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,30,0.7,False,0.618,0.7,-0.08199999999999996,0.544378698224852,1,0.5555555555555556,-0.14444444444444438
570,20,columbia,2015,Pennsylvania,1,27,83,56,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,28,0.28600000000000003,True,0.618,0.28600000000000003,0.33199999999999996,0.544378698224852,-1,0.5263157894736842,0.24031578947368415
571,21,columbia,2015,Harvard,1,-4,68,72,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,32,0.8440000000000001,False,0.618,0.8440000000000001,-0.2260000000000001,0.544378698224852,1,0.55,-0.29400000000000004
572,22,columbia,2015,Dartmouth,1,-12,49,61,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,28,0.429,False,0.618,0.429,0.189,0.544378698224852,-1,0.5238095238095238,0.09480952380952384
573,23,columbia,2015,Brown,1,17,76,59,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,29,0.517,True,0.618,0.517,0.10099999999999998,0.544378698224852,-2,0.5,-0.017000000000000015
574,24,columbia,2015,Yale,1,6,56,50,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,33,0.5760000000000001,True,0.618,0.5760000000000001,0.041999999999999926,0.544378698224852,1,0.5217391304347826,-0.05426086956521747
575,25,columbia,2015,Dartmouth,1,-13,71,84,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,28,0.429,False,0.618,0.429,0.189,0.544378698224852,2,0.5416666666666666,0.11266666666666664
576,26,columbia,2015,Harvard,1,-10,70,80,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,32,0.8440000000000001,False,0.618,0.8440000000000001,-0.2260000000000001,0.544378698224852,-1,0.52,-0.32400000000000007
577,27,columbia,2015,Pennsylvania,1,-8,46,54,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,28,0.28600000000000003,False,0.618,0.28600000000000003,0.33199999999999996,0.544378698224852,-2,0.5,0.21399999999999997
578,28,columbia,2015,Princeton,1,-2,83,85,0,0.104938272,0.716049383,0.0,0.444444444,0.703703704,2,0,8,0.6,30,0.7,False,0.618,0.7,-0.08199999999999996,0.544378698224852,-3,0.48148148148148145,-0.2185185185185185
579,1,cornell,2006,Saint Francis (PA),0,21,75,54,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,2,11,0.64,28,0.536,True,0.48100000000000004,0.536,-0.05499999999999999,0.5612244897959184,0,0.0,-0.536
580,2,cornell,2006,Syracuse,0,-5,62,67,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,2,16,0.626,34,0.794,False,0.48100000000000004,0.794,-0.313,0.5612244897959184,1,1.0,0.20599999999999996
581,3,cornell,2006,Penn State,0,-12,54,66,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,1,11,0.64,30,0.233,False,0.48100000000000004,0.233,0.24800000000000003,0.5612244897959184,-1,0.5,0.267
582,4,cornell,2006,Colgate,0,13,69,56,1,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,12,8,0.6,28,0.429,True,0.48100000000000004,0.429,0.052000000000000046,0.5612244897959184,-2,0.3333333333333333,-0.09566666666666668
583,5,cornell,2006,Hartford,0,-2,71,73,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,1,9,0.583,28,0.28600000000000003,False,0.48100000000000004,0.28600000000000003,0.195,0.5612244897959184,1,0.5,0.21399999999999997
584,6,cornell,2006,Lafayette,0,-14,43,57,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,1,8,0.6,28,0.321,False,0.48100000000000004,0.321,0.16000000000000003,0.5612244897959184,-1,0.4,0.07900000000000001
585,7,cornell,2006,Quinnipiac,0,-10,45,55,1,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,12,11,0.64,27,0.37,False,0.48100000000000004,0.37,0.11100000000000004,0.5612244897959184,-2,0.3333333333333333,-0.03666666666666668
586,8,cornell,2006,Lehigh,0,4,57,53,1,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,12,8,0.6,29,0.483,True,0.48100000000000004,0.483,-0.0019999999999999463,0.5612244897959184,-3,0.2857142857142857,-0.1972857142857143
587,9,cornell,2006,Bucknell,0,-44,39,83,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,1,8,0.6,33,0.6970000000000001,False,0.48100000000000004,0.6970000000000001,-0.21600000000000003,0.5612244897959184,1,0.375,-0.32200000000000006
588,10,cornell,2006,Army,0,35,74,39,1,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,12,8,0.6,27,0.111,True,0.48100000000000004,0.111,0.37000000000000005,0.5612244897959184,-1,0.3333333333333333,0.22233333333333333
589,11,cornell,2006,Long Beach State,0,-14,65,79,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,1,8,0.6,30,0.33299999999999996,False,0.48100000000000004,0.33299999999999996,0.14800000000000008,0.5612244897959184,1,0.4,0.06700000000000006
590,12,cornell,2006,Washington,0,-16,71,87,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,1,0,0.0,35,0.8290000000000001,False,0.48100000000000004,0.8290000000000001,-0.34800000000000003,0.5612244897959184,-1,0.36363636363636365,-0.4653636363636364
591,13,cornell,2006,Keuka,0,26,78,52,1,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,12,0,0.0,0,0.0,True,0.48100000000000004,0.0,0.48100000000000004,0.5612244897959184,-2,0.3333333333333333,0.3333333333333333
592,14,cornell,2006,Albany (NY),0,-9,59,68,0,0.099722992,0.282548476,0.698060942,0.465373961,0.71468144,1,1,9,0.583,28,0.46399999999999997,False,0.48100000000000004,0.46399999999999997,0.01700000000000007,0.5612244897959184,1,0.38461538461538464,-0.07938461538461533
